time [s],Force [kN],Transducer [mm]
161.78808999999998,-476.46634000000006,-0.89901835
161.98828,-477.26955999999996,-0.89985877
162.18848,-478.02698,-0.90146214
162.38867,-478.93737999999996,-0.9027943000000002
162.58887,-479.69592,-0.90454072
162.78906,-480.34862999999996,-0.90563893
162.98926,-481.12958,-0.90642571
163.18945,-481.9339,-0.90789348
163.38965,-482.84542999999996,-0.90910196
163.58983999999998,-483.48849,-0.91082007
163.79004,-484.35199000000006,-0.91222227
163.99023,-485.17620999999997,-0.91365576
164.19043,-485.84009000000003,-0.91500431
164.39063000000002,-486.66714,-0.91571063
164.59082,-487.47852,-0.91729909
164.79102,-488.2243,-0.91914833
164.99121,-488.96857,-0.92006475
165.19141000000002,-489.87045,-0.92172921
165.3916,-490.57465,-0.92281103
165.5918,-491.39114000000006,-0.92426538
165.79199,-492.19527999999997,-0.92539042
165.99219,-492.80065999999994,-0.92703402
166.19238,-493.67416,-0.92771351
166.39258,-494.35846,-0.9292841000000001
166.59277,-495.16320999999994,-0.93069375
166.79297,-495.87592,-0.9321332
166.99316000000002,-496.77475,-0.93331784
167.19336,-497.67139000000003,-0.93550384
167.39355,-498.46655,-0.93588233
167.59375,-499.20065,-0.93759596
167.79395,-500.04584000000006,-0.93829632
167.99414,-500.74478,-0.9395808000000001
168.19433999999998,-501.43814000000003,-0.94144344
168.39453,-502.29445999999996,-0.94257146
168.59473,-503.06021,-0.94470084
168.79492,-503.68448,-0.94530284
168.99512,-504.52942,-0.94660372
169.19531,-505.31296,-0.9486869000000001
169.39551,-506.1297,-0.94853342
169.5957,-506.94894000000005,-0.95078349
169.7959,-507.69836,-0.95153749
169.99608999999998,-508.58075,-0.95379055
170.19629,-509.25653,-0.95537305
170.39648,-510.11322,-0.95532686
170.59668,-510.81287000000003,-0.95829666
170.79688000000002,-511.58914000000004,-0.95911622
170.99707,-512.3560200000001,-0.9607628
171.19727,-513.18048,-0.96189678
171.39746,-514.00391,-0.96297562
171.59766000000002,-514.75623,-0.96458942
171.79785,-515.42853,-0.96592754
171.99805,-516.20056,-0.96783638
172.19824,-517.14862,-0.96901357
172.39844,-517.91724,-0.96993893
172.59863,-518.64899,-0.9711801999999999
172.79883,-519.3695700000001,-0.97297728
172.99902,-520.13666,-0.97433925
173.19922,-521.07166,-0.97543895
173.39941000000002,-521.7656900000001,-0.97673237
173.59961,-522.6904900000001,-0.97818375
173.7998,-523.2511,-0.97938478
174.0,-523.99927,-0.9799391
174.2002,-524.87964,-0.98238736
174.40039,-525.8244599999999,-0.9834975
174.60058999999998,-526.43762,-0.98457634
174.80078,-527.31616,-0.98578483
175.00098,-527.98291,-0.98777711
175.20117,-528.7774,-0.98906308
175.40137,-529.65607,-0.99087805
175.60156,-530.36639,-0.99222958
175.80176,-531.0144,-0.99231452
176.00195,-531.94965,-0.99454969
176.20215,-532.7452400000001,-0.99523216
176.40233999999998,-533.49585,-0.99733174
176.60254,-534.3449099999999,-0.99879652
176.80273,-534.9979900000001,-0.99981874
177.00293,-535.85748,-1.0014771999999998
177.20313000000002,-536.67926,-1.0022328
177.40332,-537.45575,-1.0038302
177.60352,-538.1057099999999,-1.0051608
